idx,split,label,dur,sr,ch,subtype
617,train,4,2.56925,16000,1,PCM_16
618,train,1,2.03475,16000,1,PCM_16
619,train,5,1.968625,16000,1,PCM_16
620,train,0,2.7026875,16000,1,PCM_16
621,test,-1,3.103125,16000,1,PCM_16
622,train,2,2.523625,16000,1,PCM_16
623,train,4,3.2699375,16000,1,PCM_16
624,train,0,2.1354375,16000,1,PCM_16
625,train,4,2.969625,16000,1,PCM_16
626,train,5,2.3023125,16000,1,PCM_16
627,train,0,2.7026875,16000,1,PCM_16
628,train,2,2.1843125,16000,1,PCM_16
629,train,3,2.002,16000,1,PCM_16
630,train,5,2.369,16000,1,PCM_16
631,test,-1,2.469125,16000,1,PCM_16
632,train,5,2.56925,16000,1,PCM_16
633,train,2,2.902875,16000,1,PCM_16
634,train,1,1.89475,16000,1,PCM_16
635,test,-1,2.8028125,16000,1,PCM_16
636,train,2,2.1688125,16000,1,PCM_16
637,train,4,2.5025,16000,1,PCM_16
638,train,3,2.1354375,16000,1,PCM_16
639,train,2,3.2031875,16000,1,PCM_16
640,train,0,2.602625,16000,1,PCM_16
641,train,3,3.2365625,16000,1,PCM_16
642,train,4,2.7360625,16000,1,PCM_16
643,train,2,3.6369375,16000,1,PCM_16
644,test,-1,2.7026875,16000,1,PCM_16
645,train,4,2.7534375,16000,1,PCM_16
646,test,-1,1.7350625,16000,1,PCM_16
647,test,-1,3.2031875,16000,1,PCM_16
648,train,1,3.8705625,16000,1,PCM_16
649,train,1,3.93725,16000,1,PCM_16
650,train,0,3.103125,16000,1,PCM_16
651,test,-1,2.2021875,16000,1,PCM_16
652,train,4,2.1688125,16000,1,PCM_16
653,train,2,2.002,16000,1,PCM_16
654,train,1,2.112375,16000,1,PCM_16
655,train,5,3.3366875,16000,1,PCM_16
656,train,2,2.3845,16000,1,PCM_16
657,train,0,2.402375,16000,1,PCM_16
658,train,5,2.6693125,16000,1,PCM_16
659,train,2,1.8685625,16000,1,PCM_16
660,test,-1,3.103125,16000,1,PCM_16
661,train,0,1.6628125,16000,1,PCM_16
662,train,2,2.6359375,16000,1,PCM_16
663,train,5,2.7360625,16000,1,PCM_16
664,train,5,3.8038125,16000,1,PCM_16
665,train,3,3.603625,16000,1,PCM_16
666,train,5,1.9786875,16000,1,PCM_16
667,train,1,1.8603125,16000,1,PCM_16
668,train,0,2.7360625,16000,1,PCM_16
669,test,-1,3.06975,16000,1,PCM_16
670,train,3,2.6693125,16000,1,PCM_16
671,train,3,1.5015,16000,1,PCM_16
672,train,5,2.3023125,16000,1,PCM_16
673,train,1,2.000375,16000,1,PCM_16
674,train,3,2.1688125,16000,1,PCM_16
675,train,2,3.57025,16000,1,PCM_16
676,test,-1,2.1688125,16000,1,PCM_16
677,train,2,2.469125,16000,1,PCM_16
678,train,3,2.602625,16000,1,PCM_16
679,train,2,2.28325,16000,1,PCM_16
680,train,5,2.469125,16000,1,PCM_16
681,train,4,4.07075,16000,1,PCM_16
682,train,3,2.3023125,16000,1,PCM_16
683,train,2,2.432125,16000,1,PCM_16
684,train,2,2.56925,16000,1,PCM_16
685,train,0,1.652625,16000,1,PCM_16
686,test,-1,1.7684375,16000,1,PCM_16
687,train,1,2.006,16000,1,PCM_16
688,train,0,1.56825,16000,1,PCM_16
689,train,3,3.37,16000,1,PCM_16
690,train,3,1.6769375,16000,1,PCM_16
691,train,0,2.06875,16000,1,PCM_16
692,test,-1,3.003,16000,1,PCM_16
693,train,1,2.535875,16000,1,PCM_16
694,train,2,2.902875,16000,1,PCM_16
695,test,-1,2.1688125,16000,1,PCM_16
696,train,3,3.3033125,16000,1,PCM_16
697,test,-1,2.1688125,16000,1,PCM_16
698,train,1,1.8018125,16000,1,PCM_16
699,train,2,2.1511875,16000,1,PCM_16
700,train,1,2.3356875,16000,1,PCM_16
701,train,5,2.535875,16000,1,PCM_16
702,train,1,2.1688125,16000,1,PCM_16
703,train,3,1.883,16000,1,PCM_16
704,train,2,3.57025,16000,1,PCM_16
705,train,1,3.43675,16000,1,PCM_16
706,train,0,2.56925,16000,1,PCM_16
707,train,0,2.102125,16000,1,PCM_16
708,test,-1,2.06875,16000,1,PCM_16
709,train,1,2.2755625,16000,1,PCM_16
710,train,3,2.5025,16000,1,PCM_16
711,train,2,3.637,16000,1,PCM_16
712,train,4,2.3023125,16000,1,PCM_16
713,train,5,1.967,16000,1,PCM_16
714,train,2,2.3023125,16000,1,PCM_16
715,train,2,2.969625,16000,1,PCM_16
716,train,2,2.3245625,16000,1,PCM_16
717,train,5,2.3023125,16000,1,PCM_16
718,test,-1,2.969625,16000,1,PCM_16
719,train,1,1.8259375,16000,1,PCM_16
720,test,-1,1.8685,16000,1,PCM_16
721,train,2,2.6693125,16000,1,PCM_16
722,train,1,3.970625,16000,1,PCM_16
723,test,-1,2.5025,16000,1,PCM_16
724,test,-1,2.369,16000,1,PCM_16
725,train,1,2.035375,16000,1,PCM_16
726,train,1,3.2365625,16000,1,PCM_16
727,train,1,1.8018125,16000,1,PCM_16
728,train,2,2.469125,16000,1,PCM_16
729,train,0,2.1310625,16000,1,PCM_16
730,train,0,1.7656875,16000,1,PCM_16
731,train,2,3.1364375,16000,1,PCM_16
732,train,1,2.1688125,16000,1,PCM_16
733,train,3,3.1364375,16000,1,PCM_16
734,test,-1,2.6693125,16000,1,PCM_16
735,train,2,2.7026875,16000,1,PCM_16
736,test,-1,3.93725,16000,1,PCM_16
737,train,2,2.369,16000,1,PCM_16
738,train,3,1.4215,16000,1,PCM_16
739,train,5,2.1615625,16000,1,PCM_16
740,train,2,2.4883125,16000,1,PCM_16
741,train,4,1.968625,16000,1,PCM_16
742,train,3,2.7694375,16000,1,PCM_16
743,train,0,2.3356875,16000,1,PCM_16
744,train,3,2.7694375,16000,1,PCM_16
745,test,-1,2.1354375,16000,1,PCM_16
746,train,3,2.902875,16000,1,PCM_16
747,train,4,2.2674375,16000,1,PCM_16
748,train,2,3.470125,16000,1,PCM_16
749,train,0,2.535875,16000,1,PCM_16
750,train,2,2.5121875,16000,1,PCM_16
751,train,4,1.901875,16000,1,PCM_16
752,train,1,2.969625,16000,1,PCM_16
753,test,-1,2.7694375,16000,1,PCM_16
754,train,3,1.545375,16000,1,PCM_16
755,train,0,2.56925,16000,1,PCM_16
756,train,4,2.5080625,16000,1,PCM_16
757,train,5,1.8690625,16000,1,PCM_16
758,train,0,2.43575,16000,1,PCM_16
759,train,1,2.8695,16000,1,PCM_16
760,train,1,2.6359375,16000,1,PCM_16
761,train,0,2.7026875,16000,1,PCM_16
762,train,5,2.3023125,16000,1,PCM_16
763,test,-1,4.3043125,16000,1,PCM_16
764,train,3,2.1354375,16000,1,PCM_16
765,train,1,2.06875,16000,1,PCM_16
766,train,4,3.33275,16000,1,PCM_16
767,train,0,1.5933125,16000,1,PCM_16
768,test,-1,2.3356875,16000,1,PCM_16
769,train,3,1.901875,16000,1,PCM_16
770,train,5,2.2755625,16000,1,PCM_16
771,train,1,2.7360625,16000,1,PCM_16
772,test,-1,2.6693125,16000,1,PCM_16
773,train,4,2.1739375,16000,1,PCM_16
774,train,2,3.2699375,16000,1,PCM_16
775,train,1,1.9680625,16000,1,PCM_16
776,train,1,1.968625,16000,1,PCM_16
777,train,1,2.5025,16000,1,PCM_16
778,test,-1,3.536875,16000,1,PCM_16
779,test,-1,2.535875,16000,1,PCM_16
780,test,-1,2.56925,16000,1,PCM_16
781,train,2,2.93625,16000,1,PCM_16
782,train,1,2.107875,16000,1,PCM_16
783,train,5,2.1688125,16000,1,PCM_16
784,train,4,2.56925,16000,1,PCM_16
785,train,3,1.699125,16000,1,PCM_16
786,train,4,2.402375,16000,1,PCM_16
787,train,5,2.2826875,16000,1,PCM_16
788,train,0,2.535875,16000,1,PCM_16
789,train,3,2.2021875,16000,1,PCM_16
790,train,1,1.813375,16000,1,PCM_16
791,train,5,2.3023125,16000,1,PCM_16
792,train,1,1.6349375,16000,1,PCM_16
793,train,4,4.2709375,16000,1,PCM_16
794,train,3,3.37,16000,1,PCM_16
795,train,5,2.2969375,16000,1,PCM_16
796,train,1,1.7350625,16000,1,PCM_16
797,train,1,1.8351875,16000,1,PCM_16
798,train,1,2.7026875,16000,1,PCM_16
799,train,1,2.2826875,16000,1,PCM_16
800,train,3,3.2031875,16000,1,PCM_16
801,train,1,2.1445,16000,1,PCM_16
802,test,-1,2.369,16000,1,PCM_16
803,train,1,1.8685625,16000,1,PCM_16
804,train,1,2.2689375,16000,1,PCM_16
805,train,5,2.602625,16000,1,PCM_16
806,train,4,2.276875,16000,1,PCM_16
807,train,3,3.3033125,16000,1,PCM_16
808,train,1,3.403375,16000,1,PCM_16
809,train,5,1.8935625,16000,1,PCM_16
810,train,4,2.969625,16000,1,PCM_16
811,train,2,2.1354375,16000,1,PCM_16
812,train,0,3.3033125,16000,1,PCM_16
813,train,2,2.8695,16000,1,PCM_16
814,train,1,2.2689375,16000,1,PCM_16
815,train,3,3.603625,16000,1,PCM_16
816,train,5,2.109375,16000,1,PCM_16
817,train,2,2.2826875,16000,1,PCM_16
818,train,1,2.969625,16000,1,PCM_16
819,train,0,3.403375,16000,1,PCM_16
820,train,3,2.93625,16000,1,PCM_16
821,test,-1,2.602625,16000,1,PCM_16
822,train,5,2.1354375,16000,1,PCM_16
823,train,4,2.7360625,16000,1,PCM_16
824,train,4,2.8028125,16000,1,PCM_16
825,train,3,4.2375625,16000,1,PCM_16
826,train,5,2.3023125,16000,1,PCM_16
827,train,3,2.469125,16000,1,PCM_16
828,train,0,2.7026875,16000,1,PCM_16
829,train,2,2.8361875,16000,1,PCM_16
830,train,4,3.603625,16000,1,PCM_16
831,test,-1,2.3356875,16000,1,PCM_16
832,train,4,2.3110625,16000,1,PCM_16
833,train,2,2.969625,16000,1,PCM_16
834,test,-1,2.1354375,16000,1,PCM_16
835,train,4,1.8685,16000,1,PCM_16
836,train,1,2.2755625,16000,1,PCM_16
837,train,3,2.8695625,16000,1,PCM_16
838,train,4,3.7036875,16000,1,PCM_16
839,train,3,2.035375,16000,1,PCM_16
840,test,-1,2.535875,16000,1,PCM_16
841,train,3,1.460625,16000,1,PCM_16
842,train,0,3.7704375,16000,1,PCM_16
843,train,3,1.7751875,16000,1,PCM_16
844,test,-1,2.8361875,16000,1,PCM_16
845,train,3,1.93525,16000,1,PCM_16
846,train,3,3.57025,16000,1,PCM_16
847,train,0,2.2021875,16000,1,PCM_16
848,test,-1,2.8695,16000,1,PCM_16
849,train,1,2.56925,16000,1,PCM_16
850,train,4,2.5025,16000,1,PCM_16
851,train,3,3.7704375,16000,1,PCM_16
852,train,5,2.06875,16000,1,PCM_16
853,train,2,1.7016875,16000,1,PCM_16
854,train,2,2.06875,16000,1,PCM_16
855,train,0,3.06975,16000,1,PCM_16
856,test,-1,2.469125,16000,1,PCM_16
857,test,-1,2.2755625,16000,1,PCM_16
858,train,0,2.902875,16000,1,PCM_16
859,train,0,2.092375,16000,1,PCM_16
860,train,4,4.104125,16000,1,PCM_16
861,train,1,2.1185625,16000,1,PCM_16
862,train,3,2.1688125,16000,1,PCM_16
863,train,5,2.43575,16000,1,PCM_16
864,train,1,2.6693125,16000,1,PCM_16
865,test,-1,1.6683125,16000,1,PCM_16
866,train,1,1.852,16000,1,PCM_16
867,train,2,2.402375,16000,1,PCM_16
868,train,3,3.603625,16000,1,PCM_16
869,train,1,2.0573125,16000,1,PCM_16
870,train,1,1.8685625,16000,1,PCM_16
871,train,4,2.2689375,16000,1,PCM_16
872,train,2,2.402375,16000,1,PCM_16
873,train,0,2.402375,16000,1,PCM_16
874,train,1,2.037,16000,1,PCM_16
875,train,5,2.8361875,16000,1,PCM_16
876,train,1,3.5035,16000,1,PCM_16
877,train,1,2.5025,16000,1,PCM_16
878,train,1,2.035375,16000,1,PCM_16
879,train,2,2.902875,16000,1,PCM_16
880,train,4,2.8028125,16000,1,PCM_16
881,train,5,2.5025,16000,1,PCM_16
882,train,2,2.3268125,16000,1,PCM_16
883,train,1,2.93625,16000,1,PCM_16
884,train,4,2.5608125,16000,1,PCM_16
885,train,2,1.93525,16000,1,PCM_16
886,train,3,2.902875,16000,1,PCM_16
887,train,2,2.5779375,16000,1,PCM_16
888,train,4,2.6693125,16000,1,PCM_16
889,train,2,2.588625,16000,1,PCM_16
890,train,0,1.7206875,16000,1,PCM_16
891,train,0,1.6683125,16000,1,PCM_16
892,train,5,2.1169375,16000,1,PCM_16
893,train,5,2.1625,16000,1,PCM_16
894,test,-1,2.1688125,16000,1,PCM_16
895,train,1,1.6683125,16000,1,PCM_16
896,train,2,2.726375,16000,1,PCM_16
897,train,2,1.8018125,16000,1,PCM_16
898,train,2,2.8695,16000,1,PCM_16
899,train,2,2.515875,16000,1,PCM_16
900,train,2,2.8028125,16000,1,PCM_16
901,train,5,2.1458125,16000,1,PCM_16
902,test,-1,2.06875,16000,1,PCM_16
903,train,3,1.716875,16000,1,PCM_16
904,train,0,3.036375,16000,1,PCM_16
905,train,2,2.9848125,16000,1,PCM_16
906,train,0,2.93625,16000,1,PCM_16
907,train,2,1.8018125,16000,1,PCM_16
908,train,3,2.602625,16000,1,PCM_16
909,train,2,3.8371875,16000,1,PCM_16
910,train,3,3.37,16000,1,PCM_16
911,train,5,3.603625,16000,1,PCM_16
912,train,3,3.6703125,16000,1,PCM_16
913,train,4,2.43575,16000,1,PCM_16
914,train,5,2.2021875,16000,1,PCM_16
915,train,3,2.602625,16000,1,PCM_16
916,train,4,2.06875,16000,1,PCM_16
917,train,3,2.2021875,16000,1,PCM_16
918,train,0,2.369,16000,1,PCM_16
919,train,5,3.036375,16000,1,PCM_16
920,train,0,3.7036875,16000,1,PCM_16
921,train,4,2.6693125,16000,1,PCM_16
922,train,3,2.535875,16000,1,PCM_16
923,train,5,2.1354375,16000,1,PCM_16
924,train,2,2.4241875,16000,1,PCM_16
925,train,1,3.970625,16000,1,PCM_16
926,train,4,3.536875,16000,1,PCM_16
927,train,4,2.3023125,16000,1,PCM_16
928,train,2,1.93525,16000,1,PCM_16
929,train,3,2.43575,16000,1,PCM_16
930,train,0,2.369,16000,1,PCM_16
931,train,2,2.6124375,16000,1,PCM_16
932,train,1,2.002,16000,1,PCM_16
933,train,2,2.38375,16000,1,PCM_16
934,train,0,3.43675,16000,1,PCM_16
935,test,-1,2.2755625,16000,1,PCM_16
936,train,2,3.5035,16000,1,PCM_16
937,train,1,2.3690625,16000,1,PCM_16
938,test,-1,1.901875,16000,1,PCM_16
939,train,4,2.6359375,16000,1,PCM_16
940,train,0,1.9968125,16000,1,PCM_16
941,train,0,1.52875,16000,1,PCM_16
942,test,-1,2.2826875,16000,1,PCM_16
943,test,-1,2.5025,16000,1,PCM_16
944,train,1,3.470125,16000,1,PCM_16
945,train,3,3.3700625,16000,1,PCM_16
946,train,3,1.4535625,16000,1,PCM_16
947,train,5,2.2021875,16000,1,PCM_16
948,train,4,2.43575,16000,1,PCM_16
949,train,1,2.3023125,16000,1,PCM_16
950,train,3,2.2755625,16000,1,PCM_16
951,train,5,2.3690625,16000,1,PCM_16
952,train,0,2.0266875,16000,1,PCM_16
953,train,0,2.7026875,16000,1,PCM_16
954,train,0,2.6359375,16000,1,PCM_16
955,test,-1,3.1364375,16000,1,PCM_16
956,test,-1,2.56925,16000,1,PCM_16
957,train,1,1.9075625,16000,1,PCM_16
958,train,5,2.1688125,16000,1,PCM_16
959,train,2,2.215125,16000,1,PCM_16
960,train,2,2.2355625,16000,1,PCM_16
961,train,0,2.1688125,16000,1,PCM_16
962,train,0,2.7694375,16000,1,PCM_16
963,test,-1,3.6703125,16000,1,PCM_16
964,train,0,2.1354375,16000,1,PCM_16
965,train,2,3.93725,16000,1,PCM_16
966,train,5,3.43675,16000,1,PCM_16
967,train,4,2.402375,16000,1,PCM_16
968,train,1,3.470125,16000,1,PCM_16
969,train,0,2.1354375,16000,1,PCM_16
970,train,4,3.06975,16000,1,PCM_16
971,train,5,1.84975,16000,1,PCM_16
972,train,5,2.56925,16000,1,PCM_16
973,train,3,3.036375,16000,1,PCM_16
974,train,3,1.673,16000,1,PCM_16
975,train,1,2.469125,16000,1,PCM_16
976,train,3,2.902875,16000,1,PCM_16
977,train,1,2.535875,16000,1,PCM_16
978,train,1,2.06875,16000,1,PCM_16
979,train,1,2.469125,16000,1,PCM_16
980,train,0,2.93625,16000,1,PCM_16
981,train,5,2.06875,16000,1,PCM_16
982,train,0,1.93525,16000,1,PCM_16
983,train,2,2.3893125,16000,1,PCM_16
984,train,2,2.1688125,16000,1,PCM_16
985,train,4,2.274125,16000,1,PCM_16
986,train,0,2.402375,16000,1,PCM_16
987,train,0,2.0323125,16000,1,PCM_16
988,train,1,2.7694375,16000,1,PCM_16
989,train,4,3.3033125,16000,1,PCM_16
990,test,-1,2.7694375,16000,1,PCM_16
991,train,1,1.9785625,16000,1,PCM_16
992,train,3,1.7298125,16000,1,PCM_16
993,train,5,2.3690625,16000,1,PCM_16
994,test,-1,3.6703125,16000,1,PCM_16
995,train,1,3.7370625,16000,1,PCM_16
996,train,4,2.8361875,16000,1,PCM_16
997,test,-1,2.3690625,16000,1,PCM_16
998,train,5,2.902875,16000,1,PCM_16
999,train,3,2.402375,16000,1,PCM_16
1000,train,5,2.2755625,16000,1,PCM_16
1001,train,5,2.7360625,16000,1,PCM_16
1002,train,4,2.6359375,16000,1,PCM_16
1003,train,5,2.535875,16000,1,PCM_16
1004,train,2,2.5659375,16000,1,PCM_16
1005,train,0,3.403375,16000,1,PCM_16
1006,train,3,1.737875,16000,1,PCM_16
1007,train,4,2.1354375,16000,1,PCM_16
1008,train,2,2.4178125,16000,1,PCM_16
1009,test,-1,2.6693125,16000,1,PCM_16
1010,train,3,1.9468125,16000,1,PCM_16
1011,train,1,1.9654375,16000,1,PCM_16
1012,train,3,2.969625,16000,1,PCM_16
1013,train,4,3.103125,16000,1,PCM_16
1014,test,-1,3.1698125,16000,1,PCM_16
1015,train,2,2.535875,16000,1,PCM_16
1016,train,4,4.037375,16000,1,PCM_16
1017,train,0,1.5581875,16000,1,PCM_16
1018,train,0,1.6683125,16000,1,PCM_16
1019,test,-1,3.5035,16000,1,PCM_16
1020,train,1,2.6693125,16000,1,PCM_16
1021,train,2,2.6693125,16000,1,PCM_16
1022,train,3,2.102125,16000,1,PCM_16
1023,train,5,2.535875,16000,1,PCM_16
1024,train,0,1.586,16000,1,PCM_16
1025,test,-1,3.2031875,16000,1,PCM_16
1026,train,4,2.2755625,16000,1,PCM_16
1027,train,4,2.3356875,16000,1,PCM_16
1028,test,-1,2.93625,16000,1,PCM_16
1029,train,4,2.2636875,16000,1,PCM_16
1030,train,0,2.8028125,16000,1,PCM_16
1031,train,4,3.036375,16000,1,PCM_16
1032,train,1,1.9825625,16000,1,PCM_16
1033,train,2,3.1698125,16000,1,PCM_16
1034,train,1,2.2689375,16000,1,PCM_16
1035,train,3,2.602625,16000,1,PCM_16
1036,train,2,3.1364375,16000,1,PCM_16
1037,train,4,3.7036875,16000,1,PCM_16
1038,train,4,2.535875,16000,1,PCM_16
1039,train,3,2.1354375,16000,1,PCM_16
1040,train,3,2.902875,16000,1,PCM_16
1041,train,1,3.7036875,16000,1,PCM_16
1042,train,1,2.2826875,16000,1,PCM_16
1043,train,1,2.8361875,16000,1,PCM_16
1044,train,0,3.536875,16000,1,PCM_16
1045,train,4,2.102125,16000,1,PCM_16
1046,train,4,2.5025,16000,1,PCM_16
1047,train,5,2.1688125,16000,1,PCM_16
1048,train,5,2.3356875,16000,1,PCM_16
1049,test,-1,2.56925,16000,1,PCM_16
1050,train,0,1.8685,16000,1,PCM_16
1051,train,0,1.39525,16000,1,PCM_16
1052,train,1,1.901875,16000,1,PCM_16
1053,train,0,2.469125,16000,1,PCM_16
1054,train,5,2.56925,16000,1,PCM_16
1055,train,0,1.5461875,16000,1,PCM_16
1056,train,2,3.7704375,16000,1,PCM_16
1057,train,4,4.3376875,16000,1,PCM_16
1058,train,4,2.7360625,16000,1,PCM_16
1059,train,2,1.7350625,16000,1,PCM_16
1060,train,5,1.9758125,16000,1,PCM_16
1061,test,-1,4.604625,16000,1,PCM_16
1062,train,5,2.0448125,16000,1,PCM_16
1063,train,4,4.004,16000,1,PCM_16
1064,train,3,2.602625,16000,1,PCM_16
1065,test,-1,3.103125,16000,1,PCM_16
1066,train,4,2.8695625,16000,1,PCM_16
1067,train,0,1.5399375,16000,1,PCM_16
1068,train,0,2.56925,16000,1,PCM_16
1069,train,1,2.535875,16000,1,PCM_16
1070,train,2,1.93525,16000,1,PCM_16
1071,train,4,2.06875,16000,1,PCM_16
1072,test,-1,2.56925,16000,1,PCM_16
1073,train,5,2.535875,16000,1,PCM_16
1074,test,-1,4.2375625,16000,1,PCM_16
1075,test,-1,3.2699375,16000,1,PCM_16
1076,test,-1,2.5025,16000,1,PCM_16
1077,test,-1,2.1354375,16000,1,PCM_16
1078,train,4,2.5025,16000,1,PCM_16
1079,test,-1,3.8038125,16000,1,PCM_16
1080,train,1,3.2365625,16000,1,PCM_16
1081,train,4,2.3023125,16000,1,PCM_16
1082,train,2,2.2021875,16000,1,PCM_16
1083,train,3,2.7694375,16000,1,PCM_16
1084,test,-1,2.5025,16000,1,PCM_16
1085,train,1,2.0388125,16000,1,PCM_16
1086,test,-1,2.43575,16000,1,PCM_16
1087,train,5,1.9283125,16000,1,PCM_16
1088,test,-1,4.104125,16000,1,PCM_16
1089,train,4,2.294875,16000,1,PCM_16
1090,train,4,2.2689375,16000,1,PCM_16
1091,train,3,3.003,16000,1,PCM_16
1092,train,4,3.036375,16000,1,PCM_16
1093,train,1,1.954625,16000,1,PCM_16
1094,train,0,3.1698125,16000,1,PCM_16
1095,test,-1,2.56925,16000,1,PCM_16
1096,train,5,2.402375,16000,1,PCM_16
1097,train,5,2.122625,16000,1,PCM_16
1098,train,2,2.469125,16000,1,PCM_16
1099,test,-1,2.8361875,16000,1,PCM_16
1100,train,0,3.403375,16000,1,PCM_16
1101,train,4,2.6940625,16000,1,PCM_16
1102,test,-1,2.002,16000,1,PCM_16
1103,train,4,3.57025,16000,1,PCM_16
1104,train,3,2.2755625,16000,1,PCM_16
1105,train,2,2.5025,16000,1,PCM_16
1106,train,3,2.469125,16000,1,PCM_16
1107,train,0,4.1708125,16000,1,PCM_16
1108,test,-1,2.8695625,16000,1,PCM_16
1109,train,4,3.1364375,16000,1,PCM_16
1110,train,2,2.6693125,16000,1,PCM_16
1111,train,0,2.902875,16000,1,PCM_16
1112,train,2,2.1688125,16000,1,PCM_16
1113,train,2,2.2495625,16000,1,PCM_16
1114,train,0,4.004,16000,1,PCM_16
1115,train,1,2.469125,16000,1,PCM_16
1116,train,0,4.104125,16000,1,PCM_16
1117,train,5,2.032375,16000,1,PCM_16
1118,train,0,2.06875,16000,1,PCM_16
1119,train,0,3.603625,16000,1,PCM_16
1120,train,4,2.2755625,16000,1,PCM_16
1121,train,2,1.8018125,16000,1,PCM_16
1122,train,5,2.43575,16000,1,PCM_16
1123,test,-1,3.7036875,16000,1,PCM_16
1124,train,0,2.2755625,16000,1,PCM_16
1125,train,3,2.7694375,16000,1,PCM_16
1126,train,5,2.43575,16000,1,PCM_16
1127,train,4,2.6693125,16000,1,PCM_16
1128,train,3,1.6211875,16000,1,PCM_16
1129,train,3,1.901875,16000,1,PCM_16
1130,test,-1,3.6703125,16000,1,PCM_16
1131,train,4,3.7036875,16000,1,PCM_16
1132,train,1,2.0236875,16000,1,PCM_16
1133,train,3,3.970625,16000,1,PCM_16
1134,train,1,2.06675,16000,1,PCM_16
1135,train,2,2.06875,16000,1,PCM_16
1136,train,2,3.1698125,16000,1,PCM_16
1137,train,4,2.8361875,16000,1,PCM_16
1138,train,3,3.7036875,16000,1,PCM_16
1139,train,5,2.035375,16000,1,PCM_16
1140,train,4,3.1698125,16000,1,PCM_16
1141,train,4,2.7360625,16000,1,PCM_16
1142,train,3,2.7026875,16000,1,PCM_16
1143,test,-1,2.06875,16000,1,PCM_16
1144,train,1,2.092625,16000,1,PCM_16
1145,train,5,2.5025,16000,1,PCM_16
1146,train,0,3.003,16000,1,PCM_16
1147,train,3,1.839125,16000,1,PCM_16
1148,train,1,1.901875,16000,1,PCM_16
1149,train,5,2.0946875,16000,1,PCM_16
1150,train,5,2.369,16000,1,PCM_16
1151,train,0,1.625,16000,1,PCM_16
1152,train,0,2.101,16000,1,PCM_16
1153,train,0,2.469125,16000,1,PCM_16
1154,test,-1,3.1364375,16000,1,PCM_16
1155,train,0,2.402375,16000,1,PCM_16
1156,train,0,3.7704375,16000,1,PCM_16
1157,train,4,4.004,16000,1,PCM_16
1158,train,0,2.902875,16000,1,PCM_16
1159,train,5,1.863,16000,1,PCM_16
1160,train,1,1.7350625,16000,1,PCM_16
1161,train,4,3.536875,16000,1,PCM_16
1162,train,1,2.06875,16000,1,PCM_16
1163,train,0,1.93525,16000,1,PCM_16
1164,test,-1,2.2689375,16000,1,PCM_16
1165,train,4,3.036375,16000,1,PCM_16
1166,train,1,3.003,16000,1,PCM_16
1167,train,5,2.3356875,16000,1,PCM_16
1168,train,4,2.43575,16000,1,PCM_16
1169,train,4,2.5903125,16000,1,PCM_16
1170,train,1,3.470125,16000,1,PCM_16
1171,test,-1,2.969625,16000,1,PCM_16
1172,train,4,2.8695,16000,1,PCM_16
1173,train,2,2.8695625,16000,1,PCM_16
1174,train,2,3.7370625,16000,1,PCM_16
1175,train,2,2.423875,16000,1,PCM_16
1176,train,5,1.9369375,16000,1,PCM_16
1177,train,5,2.402375,16000,1,PCM_16
1178,train,0,3.7704375,16000,1,PCM_16
1179,test,-1,3.7036875,16000,1,PCM_16
1180,train,3,2.535875,16000,1,PCM_16
1181,train,3,1.393125,16000,1,PCM_16
1182,train,4,2.8361875,16000,1,PCM_16
1183,train,4,2.902875,16000,1,PCM_16
1184,train,2,2.2826875,16000,1,PCM_16
1185,train,1,2.3356875,16000,1,PCM_16
1186,train,3,3.43675,16000,1,PCM_16
1187,test,-1,2.1688125,16000,1,PCM_16
1188,test,-1,2.2755625,16000,1,PCM_16
1189,train,5,1.8018125,16000,1,PCM_16
1190,train,0,2.5025,16000,1,PCM_16
1191,train,0,2.141875,16000,1,PCM_16
1192,train,1,2.535875,16000,1,PCM_16
1193,train,2,2.535875,16000,1,PCM_16
1194,train,4,2.369,16000,1,PCM_16
1195,train,0,2.535875,16000,1,PCM_16
1196,train,4,1.8351875,16000,1,PCM_16
1197,train,2,2.3336875,16000,1,PCM_16
1198,test,-1,2.902875,16000,1,PCM_16
1199,train,2,2.102375,16000,1,PCM_16
1200,train,4,4.537875,16000,1,PCM_16
1201,train,1,4.104125,16000,1,PCM_16
1202,train,1,2.013125,16000,1,PCM_16
1203,test,-1,2.8695,16000,1,PCM_16
1204,train,5,2.1648125,16000,1,PCM_16
1205,train,0,2.469125,16000,1,PCM_16
1206,train,1,2.035375,16000,1,PCM_16
1207,train,1,1.8685,16000,1,PCM_16
1208,train,0,1.7796875,16000,1,PCM_16
1209,train,0,2.3023125,16000,1,PCM_16
1210,train,3,3.1698125,16000,1,PCM_16
1211,train,3,1.5683125,16000,1,PCM_16
1212,train,3,3.470125,16000,1,PCM_16
1213,train,1,2.902875,16000,1,PCM_16
1214,train,5,2.105875,16000,1,PCM_16
1215,train,4,2.8361875,16000,1,PCM_16
1216,train,0,2.035375,16000,1,PCM_16
1217,train,0,2.1314375,16000,1,PCM_16
1218,train,0,2.102125,16000,1,PCM_16
1219,train,4,3.103125,16000,1,PCM_16
1220,train,5,2.0951875,16000,1,PCM_16
1221,train,1,2.069125,16000,1,PCM_16
1222,train,4,4.004,16000,1,PCM_16
1223,train,3,1.8018125,16000,1,PCM_16
1224,train,4,2.7694375,16000,1,PCM_16
1225,train,2,2.3023125,16000,1,PCM_16
