path,n_samples
/data/Dataset/train/train/clip_00582.wav,27761
/data/Dataset/train/train/clip_00583.wav,35768
/data/Dataset/train/train/clip_00584.wav,56056
/data/Dataset/test/test/clip_00585.wav,50183
/data/Dataset/train/train/clip_00586.wav,32566
/data/Dataset/train/train/clip_00587.wav,28295
/data/Dataset/train/train/clip_00588.wav,49650
/data/Dataset/train/train/clip_00589.wav,33566
/data/Dataset/train/train/clip_00590.wav,55522
/data/Dataset/test/test/clip_00591.wav,29896
/data/Dataset/train/train/clip_00592.wav,59259
/data/Dataset/train/train/clip_00593.wav,61395
/data/Dataset/train/train/clip_00594.wav,44311
/data/Dataset/test/test/clip_00595.wav,45913
/data/Dataset/train/train/clip_00596.wav,34701
/data/Dataset/train/train/clip_00597.wav,36895
/data/Dataset/train/train/clip_00598.wav,48048
/data/Dataset/train/train/clip_00599.wav,54988
/data/Dataset/train/train/clip_00600.wav,38505
/data/Dataset/test/test/clip_00601.wav,38972
/data/Dataset/test/test/clip_00602.wav,37904
/data/Dataset/train/train/clip_00603.wav,37371
/data/Dataset/train/train/clip_00604.wav,40574
/data/Dataset/train/train/clip_00605.wav,39433
/data/Dataset/train/train/clip_00606.wav,48048
/data/Dataset/train/train/clip_00607.wav,34843
/data/Dataset/train/train/clip_00608.wav,31713
/data/Dataset/train/train/clip_00609.wav,32566
/data/Dataset/train/train/clip_00610.wav,43243
/data/Dataset/train/train/clip_00611.wav,37904
/data/Dataset/train/train/clip_00612.wav,50184
/data/Dataset/train/train/clip_00613.wav,28295
/data/Dataset/train/train/clip_00614.wav,28829
/data/Dataset/train/train/clip_00615.wav,36409
/data/Dataset/train/train/clip_00616.wav,39499
/data/Dataset/train/train/clip_00617.wav,41108
/data/Dataset/train/train/clip_00618.wav,32556
/data/Dataset/train/train/clip_00619.wav,31498
/data/Dataset/train/train/clip_00620.wav,43243
/data/Dataset/test/test/clip_00621.wav,49650
/data/Dataset/train/train/clip_00622.wav,40378
/data/Dataset/train/train/clip_00623.wav,52319
/data/Dataset/train/train/clip_00624.wav,34167
/data/Dataset/train/train/clip_00625.wav,47514
/data/Dataset/train/train/clip_00626.wav,36837
/data/Dataset/train/train/clip_00627.wav,43243
/data/Dataset/train/train/clip_00628.wav,34949
/data/Dataset/train/train/clip_00629.wav,32032
/data/Dataset/train/train/clip_00630.wav,37904
/data/Dataset/test/test/clip_00631.wav,39506
/data/Dataset/train/train/clip_00632.wav,41108
/data/Dataset/train/train/clip_00633.wav,46446
/data/Dataset/train/train/clip_00634.wav,30316
/data/Dataset/test/test/clip_00635.wav,44845
/data/Dataset/train/train/clip_00636.wav,34701
/data/Dataset/train/train/clip_00637.wav,40040
/data/Dataset/train/train/clip_00638.wav,34167
/data/Dataset/train/train/clip_00639.wav,51251
/data/Dataset/train/train/clip_00640.wav,41642
/data/Dataset/train/train/clip_00641.wav,51785
/data/Dataset/train/train/clip_00642.wav,43777
/data/Dataset/train/train/clip_00643.wav,58191
/data/Dataset/test/test/clip_00644.wav,43243
/data/Dataset/train/train/clip_00645.wav,44055
/data/Dataset/test/test/clip_00646.wav,27761
/data/Dataset/test/test/clip_00647.wav,51251
/data/Dataset/train/train/clip_00648.wav,61929
/data/Dataset/train/train/clip_00649.wav,62996
/data/Dataset/train/train/clip_00650.wav,49650
/data/Dataset/test/test/clip_00651.wav,35235
/data/Dataset/train/train/clip_00652.wav,34701
/data/Dataset/train/train/clip_00653.wav,32032
/data/Dataset/train/train/clip_00654.wav,33798
/data/Dataset/train/train/clip_00655.wav,53387
/data/Dataset/train/train/clip_00656.wav,38152
/data/Dataset/train/train/clip_00657.wav,38438
/data/Dataset/train/train/clip_00658.wav,42709
/data/Dataset/train/train/clip_00659.wav,29897
/data/Dataset/test/test/clip_00660.wav,49650
/data/Dataset/train/train/clip_00661.wav,26605
/data/Dataset/train/train/clip_00662.wav,42175
/data/Dataset/train/train/clip_00663.wav,43777
/data/Dataset/train/train/clip_00664.wav,60861
/data/Dataset/train/train/clip_00665.wav,57658
/data/Dataset/train/train/clip_00666.wav,31659
/data/Dataset/train/train/clip_00667.wav,29765
/data/Dataset/train/train/clip_00668.wav,43777
/data/Dataset/test/test/clip_00669.wav,49116
/data/Dataset/train/train/clip_00670.wav,42709
/data/Dataset/train/train/clip_00671.wav,24024
/data/Dataset/train/train/clip_00672.wav,36837
/data/Dataset/train/train/clip_00673.wav,32006
/data/Dataset/train/train/clip_00674.wav,34701
/data/Dataset/train/train/clip_00675.wav,57124
/data/Dataset/test/test/clip_00676.wav,34701
/data/Dataset/train/train/clip_00677.wav,39506
/data/Dataset/train/train/clip_00678.wav,41642
/data/Dataset/train/train/clip_00679.wav,36532
/data/Dataset/train/train/clip_00680.wav,39506
/data/Dataset/train/train/clip_00681.wav,65132
/data/Dataset/train/train/clip_00682.wav,36837
/data/Dataset/train/train/clip_00683.wav,38914
/data/Dataset/train/train/clip_00684.wav,41108
/data/Dataset/train/train/clip_00685.wav,26442
/data/Dataset/test/test/clip_00686.wav,28295
/data/Dataset/train/train/clip_00687.wav,32096
/data/Dataset/train/train/clip_00688.wav,25092
/data/Dataset/train/train/clip_00689.wav,53920
/data/Dataset/train/train/clip_00690.wav,26831
/data/Dataset/train/train/clip_00691.wav,33100
/data/Dataset/test/test/clip_00692.wav,48048
/data/Dataset/train/train/clip_00693.wav,40574
/data/Dataset/train/train/clip_00694.wav,46446
/data/Dataset/test/test/clip_00695.wav,34701
/data/Dataset/train/train/clip_00696.wav,52853
/data/Dataset/test/test/clip_00697.wav,34701
/data/Dataset/train/train/clip_00698.wav,28829
/data/Dataset/train/train/clip_00699.wav,34419
/data/Dataset/train/train/clip_00700.wav,37371
/data/Dataset/train/train/clip_00701.wav,40574
/data/Dataset/train/train/clip_00702.wav,34701
/data/Dataset/train/train/clip_00703.wav,30128
/data/Dataset/train/train/clip_00704.wav,57124
/data/Dataset/train/train/clip_00705.wav,54988
/data/Dataset/train/train/clip_00706.wav,41108
/data/Dataset/train/train/clip_00707.wav,33634
/data/Dataset/test/test/clip_00708.wav,33100
/data/Dataset/train/train/clip_00709.wav,36409
/data/Dataset/train/train/clip_00710.wav,40040
/data/Dataset/train/train/clip_00711.wav,58192
/data/Dataset/train/train/clip_00712.wav,36837
/data/Dataset/train/train/clip_00713.wav,31472
/data/Dataset/train/train/clip_00714.wav,36837
/data/Dataset/train/train/clip_00715.wav,47514
/data/Dataset/train/train/clip_00716.wav,37193
/data/Dataset/train/train/clip_00717.wav,36837
/data/Dataset/test/test/clip_00718.wav,47514
/data/Dataset/train/train/clip_00719.wav,29215
/data/Dataset/test/test/clip_00720.wav,29896
/data/Dataset/train/train/clip_00721.wav,42709
/data/Dataset/train/train/clip_00722.wav,63530
/data/Dataset/test/test/clip_00723.wav,40040
/data/Dataset/test/test/clip_00724.wav,37904
/data/Dataset/train/train/clip_00725.wav,32566
/data/Dataset/train/train/clip_00726.wav,51785
/data/Dataset/train/train/clip_00727.wav,28829
/data/Dataset/train/train/clip_00728.wav,39506
/data/Dataset/train/train/clip_00729.wav,34097
/data/Dataset/train/train/clip_00730.wav,28251
/data/Dataset/train/train/clip_00731.wav,50183
/data/Dataset/train/train/clip_00732.wav,34701
/data/Dataset/train/train/clip_00733.wav,50183
/data/Dataset/test/test/clip_00734.wav,42709
/data/Dataset/train/train/clip_00735.wav,43243
/data/Dataset/test/test/clip_00736.wav,62996
/data/Dataset/train/train/clip_00737.wav,37904
/data/Dataset/train/train/clip_00738.wav,22744
/data/Dataset/train/train/clip_00739.wav,34585
/data/Dataset/train/train/clip_00740.wav,39813
/data/Dataset/train/train/clip_00741.wav,31498
/data/Dataset/train/train/clip_00742.wav,44311
/data/Dataset/train/train/clip_00743.wav,37371
/data/Dataset/train/train/clip_00744.wav,44311
/data/Dataset/test/test/clip_00745.wav,34167
/data/Dataset/train/train/clip_00746.wav,46446
/data/Dataset/train/train/clip_00747.wav,36279
/data/Dataset/train/train/clip_00748.wav,55522
/data/Dataset/train/train/clip_00749.wav,40574
/data/Dataset/train/train/clip_00750.wav,40195
/data/Dataset/train/train/clip_00751.wav,30430
/data/Dataset/train/train/clip_00752.wav,47514
/data/Dataset/test/test/clip_00753.wav,44311
/data/Dataset/train/train/clip_00754.wav,24726
/data/Dataset/train/train/clip_00755.wav,41108
/data/Dataset/train/train/clip_00756.wav,40129
/data/Dataset/train/train/clip_00757.wav,29905
/data/Dataset/train/train/clip_00758.wav,38972
/data/Dataset/train/train/clip_00759.wav,45912
/data/Dataset/train/train/clip_00760.wav,42175
/data/Dataset/train/train/clip_00761.wav,43243
/data/Dataset/train/train/clip_00762.wav,36837
/data/Dataset/test/test/clip_00763.wav,68869
/data/Dataset/train/train/clip_00764.wav,34167
/data/Dataset/train/train/clip_00765.wav,33100
/data/Dataset/train/train/clip_00766.wav,53324
/data/Dataset/train/train/clip_00767.wav,25493
/data/Dataset/test/test/clip_00768.wav,37371
/data/Dataset/train/train/clip_00769.wav,30430
/data/Dataset/train/train/clip_00770.wav,36409
/data/Dataset/train/train/clip_00771.wav,43777
/data/Dataset/test/test/clip_00772.wav,42709
/data/Dataset/train/train/clip_00773.wav,34783
/data/Dataset/train/train/clip_00774.wav,52319
/data/Dataset/train/train/clip_00775.wav,31489
/data/Dataset/train/train/clip_00776.wav,31498
/data/Dataset/train/train/clip_00777.wav,40040
/data/Dataset/test/test/clip_00778.wav,56590
/data/Dataset/test/test/clip_00779.wav,40574
/data/Dataset/test/test/clip_00780.wav,41108
/data/Dataset/train/train/clip_00781.wav,46980
/data/Dataset/train/train/clip_00782.wav,33726
/data/Dataset/train/train/clip_00783.wav,34701
/data/Dataset/train/train/clip_00784.wav,41108
/data/Dataset/train/train/clip_00785.wav,27186
/data/Dataset/train/train/clip_00786.wav,38438
/data/Dataset/train/train/clip_00787.wav,36523
/data/Dataset/train/train/clip_00788.wav,40574
/data/Dataset/train/train/clip_00789.wav,35235
/data/Dataset/train/train/clip_00790.wav,29014
/data/Dataset/train/train/clip_00791.wav,36837
/data/Dataset/train/train/clip_00792.wav,26159
/data/Dataset/train/train/clip_00793.wav,68335
/data/Dataset/train/train/clip_00794.wav,53920
/data/Dataset/train/train/clip_00795.wav,36751
/data/Dataset/train/train/clip_00796.wav,27761
/data/Dataset/train/train/clip_00797.wav,29363
/data/Dataset/train/train/clip_00798.wav,43243
/data/Dataset/train/train/clip_00799.wav,36523
/data/Dataset/train/train/clip_00800.wav,51251
/data/Dataset/train/train/clip_00801.wav,34312
/data/Dataset/test/test/clip_00802.wav,37904
/data/Dataset/train/train/clip_00803.wav,29897
/data/Dataset/train/train/clip_00804.wav,36303
/data/Dataset/train/train/clip_00805.wav,41642
/data/Dataset/train/train/clip_00806.wav,36430
/data/Dataset/train/train/clip_00807.wav,52853
/data/Dataset/train/train/clip_00808.wav,54454
/data/Dataset/train/train/clip_00809.wav,30297
/data/Dataset/train/train/clip_00810.wav,47514
/data/Dataset/train/train/clip_00811.wav,34167
/data/Dataset/train/train/clip_00812.wav,52853
/data/Dataset/train/train/clip_00813.wav,45912
/data/Dataset/train/train/clip_00814.wav,36303
/data/Dataset/train/train/clip_00815.wav,57658
/data/Dataset/train/train/clip_00816.wav,33750
/data/Dataset/train/train/clip_00817.wav,36523
/data/Dataset/train/train/clip_00818.wav,47514
/data/Dataset/train/train/clip_00819.wav,54454
/data/Dataset/train/train/clip_00820.wav,46980
/data/Dataset/test/test/clip_00821.wav,41642
/data/Dataset/train/train/clip_00822.wav,34167
/data/Dataset/train/train/clip_00823.wav,43777
/data/Dataset/train/train/clip_00824.wav,44845
/data/Dataset/train/train/clip_00825.wav,67801
/data/Dataset/train/train/clip_00826.wav,36837
/data/Dataset/train/train/clip_00827.wav,39506
/data/Dataset/train/train/clip_00828.wav,43243
/data/Dataset/train/train/clip_00829.wav,45379
/data/Dataset/train/train/clip_00830.wav,57658
/data/Dataset/test/test/clip_00831.wav,37371
/data/Dataset/train/train/clip_00832.wav,36977
/data/Dataset/train/train/clip_00833.wav,47514
/data/Dataset/test/test/clip_00834.wav,34167
/data/Dataset/train/train/clip_00835.wav,29896
/data/Dataset/train/train/clip_00836.wav,36409
/data/Dataset/train/train/clip_00837.wav,45913
/data/Dataset/train/train/clip_00838.wav,59259
/data/Dataset/train/train/clip_00839.wav,32566
/data/Dataset/test/test/clip_00840.wav,40574
/data/Dataset/train/train/clip_00841.wav,23370
/data/Dataset/train/train/clip_00842.wav,60327
/data/Dataset/train/train/clip_00843.wav,28403
/data/Dataset/test/test/clip_00844.wav,45379
/data/Dataset/train/train/clip_00845.wav,30964
/data/Dataset/train/train/clip_00846.wav,57124
/data/Dataset/train/train/clip_00847.wav,35235
/data/Dataset/test/test/clip_00848.wav,45912
/data/Dataset/train/train/clip_00849.wav,41108
/data/Dataset/train/train/clip_00850.wav,40040
/data/Dataset/train/train/clip_00851.wav,60327
/data/Dataset/train/train/clip_00852.wav,33100
/data/Dataset/train/train/clip_00853.wav,27227
/data/Dataset/train/train/clip_00854.wav,33100
/data/Dataset/train/train/clip_00855.wav,49116
/data/Dataset/test/test/clip_00856.wav,39506
/data/Dataset/test/test/clip_00857.wav,36409
/data/Dataset/train/train/clip_00858.wav,46446
/data/Dataset/train/train/clip_00859.wav,33478
/data/Dataset/train/train/clip_00860.wav,65666
/data/Dataset/train/train/clip_00861.wav,33897
/data/Dataset/train/train/clip_00862.wav,34701
/data/Dataset/train/train/clip_00863.wav,38972
/data/Dataset/train/train/clip_00864.wav,42709
/data/Dataset/test/test/clip_00865.wav,26693
/data/Dataset/train/train/clip_00866.wav,29632
/data/Dataset/train/train/clip_00867.wav,38438
/data/Dataset/train/train/clip_00868.wav,57658
/data/Dataset/train/train/clip_00869.wav,32917
/data/Dataset/train/train/clip_00870.wav,29897
/data/Dataset/train/train/clip_00871.wav,36303
/data/Dataset/train/train/clip_00872.wav,38438
/data/Dataset/train/train/clip_00873.wav,38438
/data/Dataset/train/train/clip_00874.wav,32592
/data/Dataset/train/train/clip_00875.wav,45379
/data/Dataset/train/train/clip_00876.wav,56056
/data/Dataset/train/train/clip_00877.wav,40040
/data/Dataset/train/train/clip_00878.wav,32566
/data/Dataset/train/train/clip_00879.wav,46446
/data/Dataset/train/train/clip_00880.wav,44845
/data/Dataset/train/train/clip_00881.wav,40040
/data/Dataset/train/train/clip_00882.wav,37229
/data/Dataset/train/train/clip_00883.wav,46980
/data/Dataset/train/train/clip_00884.wav,40973
/data/Dataset/train/train/clip_00885.wav,30964
/data/Dataset/train/train/clip_00886.wav,46446
/data/Dataset/train/train/clip_00887.wav,41247
/data/Dataset/train/train/clip_00888.wav,42709
/data/Dataset/train/train/clip_00889.wav,41418
/data/Dataset/train/train/clip_00890.wav,27531
/data/Dataset/train/train/clip_00891.wav,26693
/data/Dataset/train/train/clip_00892.wav,33871
/data/Dataset/train/train/clip_00893.wav,34600
/data/Dataset/test/test/clip_00894.wav,34701
/data/Dataset/train/train/clip_00895.wav,26693
/data/Dataset/train/train/clip_00896.wav,43622
/data/Dataset/train/train/clip_00897.wav,28829
/data/Dataset/train/train/clip_00898.wav,45912
/data/Dataset/train/train/clip_00899.wav,40254
/data/Dataset/train/train/clip_00900.wav,44845
/data/Dataset/train/train/clip_00901.wav,34333
/data/Dataset/test/test/clip_00902.wav,33100
/data/Dataset/train/train/clip_00903.wav,27470
/data/Dataset/train/train/clip_00904.wav,48582
/data/Dataset/train/train/clip_00905.wav,47757
/data/Dataset/train/train/clip_00906.wav,46980
/data/Dataset/train/train/clip_00907.wav,28829
/data/Dataset/train/train/clip_00908.wav,41642
/data/Dataset/train/train/clip_00909.wav,61395
/data/Dataset/train/train/clip_00910.wav,53920
/data/Dataset/train/train/clip_00911.wav,57658
/data/Dataset/train/train/clip_00912.wav,58725
/data/Dataset/train/train/clip_00913.wav,38972
/data/Dataset/train/train/clip_00914.wav,35235
/data/Dataset/train/train/clip_00915.wav,41642
/data/Dataset/train/train/clip_00916.wav,33100
/data/Dataset/train/train/clip_00917.wav,35235
/data/Dataset/train/train/clip_00918.wav,37904
/data/Dataset/train/train/clip_00919.wav,48582
/data/Dataset/train/train/clip_00920.wav,59259
/data/Dataset/train/train/clip_00921.wav,42709
/data/Dataset/train/train/clip_00922.wav,40574
/data/Dataset/train/train/clip_00923.wav,34167
/data/Dataset/train/train/clip_00924.wav,38787
/data/Dataset/train/train/clip_00925.wav,63530
/data/Dataset/train/train/clip_00926.wav,56590
/data/Dataset/train/train/clip_00927.wav,36837
/data/Dataset/train/train/clip_00928.wav,30964
/data/Dataset/train/train/clip_00929.wav,38972
/data/Dataset/train/train/clip_00930.wav,37904
/data/Dataset/train/train/clip_00931.wav,41799
/data/Dataset/train/train/clip_00932.wav,32032
/data/Dataset/train/train/clip_00933.wav,38140
/data/Dataset/train/train/clip_00934.wav,54988
/data/Dataset/test/test/clip_00935.wav,36409
/data/Dataset/train/train/clip_00936.wav,56056
/data/Dataset/train/train/clip_00937.wav,37905
/data/Dataset/test/test/clip_00938.wav,30430
/data/Dataset/train/train/clip_00939.wav,42175
/data/Dataset/train/train/clip_00940.wav,31949
/data/Dataset/train/train/clip_00941.wav,24460
/data/Dataset/test/test/clip_00942.wav,36523
/data/Dataset/test/test/clip_00943.wav,40040
/data/Dataset/train/train/clip_00944.wav,55522
/data/Dataset/train/train/clip_00945.wav,53921
/data/Dataset/train/train/clip_00946.wav,23257
/data/Dataset/train/train/clip_00947.wav,35235
/data/Dataset/train/train/clip_00948.wav,38972
/data/Dataset/train/train/clip_00949.wav,36837
/data/Dataset/train/train/clip_00950.wav,36409
/data/Dataset/train/train/clip_00951.wav,37905
/data/Dataset/train/train/clip_00952.wav,32427
/data/Dataset/train/train/clip_00953.wav,43243
/data/Dataset/train/train/clip_00954.wav,42175
/data/Dataset/test/test/clip_00955.wav,50183
/data/Dataset/test/test/clip_00956.wav,41108
/data/Dataset/train/train/clip_00957.wav,30521
/data/Dataset/train/train/clip_00958.wav,34701
/data/Dataset/train/train/clip_00959.wav,35442
/data/Dataset/train/train/clip_00960.wav,35769
/data/Dataset/train/train/clip_00961.wav,34701
/data/Dataset/train/train/clip_00962.wav,44311
